city,state_name,lat,lng
Seminole Manor,Florida,26.584,-80.1001
Hernando Beach,Florida,28.4753,-82.6612
Manatee Road,Florida,29.5145,-82.9192
Chuluota,Florida,28.638,-81.1159
Verona Walk,Florida,26.0839,-81.6794
Meadow Oaks,Florida,28.3465,-82.6025
Inverness Highlands North,Florida,28.8642,-82.3768
Lake Mary Jane,Florida,28.3853,-81.1709
Winter Beach,Florida,27.712,-80.4254
Freeport,Florida,30.5039,-86.139
Villano Beach,Florida,29.936,-81.3021
Geneva,Florida,28.7377,-81.1143
Wallace,Florida,30.6746,-87.1996
Monticello,Florida,30.5423,-83.8721
Charlotte Park,Florida,26.9031,-82.0486
El Portal,Florida,25.8556,-80.1954
Virginia Gardens,Florida,25.8095,-80.2974
Harlem,Florida,26.7325,-80.9518
Eastpoint,Florida,29.7547,-84.8694
Olga,Florida,26.7113,-81.695
Campbell,Florida,28.2603,-81.4525
Pine Air,Florida,26.6588,-80.1073
Redington Shores,Florida,27.8293,-82.8278
Quail Ridge,Florida,28.3451,-82.5535
Grove City,Florida,26.9071,-82.3258
Sewall's Point,Florida,27.1971,-80.1982
Grenelefe,Florida,28.0579,-81.5538
Oak Hill,Florida,28.8784,-80.8351
Eatonville,Florida,28.6166,-81.3907
Belleair Bluffs,Florida,27.9198,-82.8192
Chiefland,Florida,29.4923,-82.8682
Pine Island Center,Florida,26.6351,-82.1253
Eglin AFB,Florida,30.4592,-86.5499
Haverhill,Florida,26.6909,-80.1217
Wewahitchka,Florida,30.1148,-85.1935
Tavernier,Florida,25.0188,-80.5132
Atlantis,Florida,26.5962,-80.1031
Williston Highlands,Florida,29.3336,-82.5357
Cudjoe Key,Florida,24.6746,-81.4986
Malone,Florida,30.9589,-85.1622
Astatula,Florida,28.7065,-81.7346
Burnt Store Marina,Florida,26.7645,-82.0507
Gotha,Florida,28.5307,-81.5191
Homosassa,Florida,28.7849,-82.6079
Mangonia Park,Florida,26.7586,-80.0761
Hillsboro Beach,Florida,26.2837,-80.0796
Harlem Heights,Florida,26.516,-81.9293
Ocean Ridge,Florida,26.5287,-80.0499
Silver Lake,Florida,28.8436,-81.8008
Heritage Pines,Florida,28.4267,-82.6254
Pierson,Florida,29.2401,-81.4559
Dunnellon,Florida,29.0529,-82.441
Christmas,Florida,28.5606,-81.0201
East Bronson,Florida,29.4593,-82.5905
Oriole Beach,Florida,30.3687,-87.0962
Sneads,Florida,30.7085,-84.9249
Wabasso Beach,Florida,27.7569,-80.3991
Zolfo Springs,Florida,27.4926,-81.7869
Glencoe,Florida,29.0005,-80.9604
Fort Denaud,Florida,26.7404,-81.5241
Anna Maria,Florida,27.5297,-82.7339
Holley,Florida,30.454,-86.9036
East Palatka,Florida,29.6502,-81.5998
Bear Creek,Florida,27.7542,-82.7285
Montverde,Florida,28.5971,-81.6787
Punta Rassa,Florida,26.5036,-81.9998
Washington Park,Florida,26.1304,-80.1801
Buckhead Ridge,Florida,27.133,-80.8868
Boulevard Gardens,Florida,26.1252,-80.1822
Key Vista,Florida,28.1946,-82.7703
Bokeelia,Florida,26.68,-82.1409
Belleair Beach,Florida,27.9242,-82.8358
Astor,Florida,29.1635,-81.5349
Midway,Florida,28.7924,-81.2314
Crooked Lake Park,Florida,27.8295,-81.5897
Patrick AFB,Florida,28.2346,-80.6079
Hawthorne,Florida,29.5937,-82.0945
Roseland,Florida,27.8361,-80.4884
Lake Hamilton,Florida,28.0478,-81.627
Baldwin,Florida,30.3051,-81.9744
Lacoochee,Florida,28.4655,-82.1698
Paisley,Florida,28.985,-81.5404
North Redington Beach,Florida,27.8213,-82.819
San Antonio,Florida,28.3396,-82.2787
Interlachen,Florida,29.6203,-81.8965
Redington Beach,Florida,27.8128,-82.8096
South Palm Beach,Florida,26.5899,-80.039
Indian Shores,Florida,27.8536,-82.8438
Hastings,Florida,29.7144,-81.499
Center Hill,Florida,28.6335,-81.9986
Westlake,Florida,26.7549,-80.2984
Gretna,Florida,30.5901,-84.6861
North DeLand,Florida,29.0484,-81.2966
Five Points,Florida,30.2225,-82.6465
Cypress Quarters,Florida,27.2479,-80.8115
St. Leo,Florida,28.3363,-82.2589
Callahan,Florida,30.5619,-81.832
Inglis,Florida,29.0323,-82.6603
Babson Park,Florida,27.8342,-81.5281
Harold,Florida,30.6771,-86.831
Limestone Creek,Florida,26.9433,-80.1408
Schall Circle,Florida,26.7154,-80.1143
Kenwood Estates,Florida,26.6276,-80.1151
Manasota Key,Florida,26.9226,-82.3537
Bradenton Beach,Florida,27.4649,-82.6957
Mayo,Florida,30.0512,-83.1768
Taft,Florida,28.4284,-81.3677
Palm Beach Shores,Florida,26.7775,-80.0367
Palmona Park,Florida,26.6892,-81.8946
Molino,Florida,30.7123,-87.324
Archer,Florida,29.54,-82.5186
Howey-in-the-Hills,Florida,28.7098,-81.7798
Palm Shores,Florida,28.1918,-80.6593
Webster,Florida,28.6115,-82.0509
Navarre Beach,Florida,30.383,-86.8879
Bronson,Florida,29.4501,-82.6391
Weeki Wachee Gardens,Florida,28.5375,-82.6208
Yalaha,Florida,28.7509,-81.8194
Crescent Beach,Florida,29.7357,-81.2414
Mexico Beach,Florida,29.948,-85.4157
Franklin Park,Florida,26.134,-80.1762
Homestead Base,Florida,25.4936,-80.3911
Fanning Springs,Florida,29.5873,-82.9245
Waldo,Florida,29.7926,-82.1663
Masaryktown,Florida,28.4417,-82.461
Waverly,Florida,27.9842,-81.6198
Chumuckla,Florida,30.7826,-87.2309
Gulf Stream,Florida,26.4894,-80.0573
Bristol,Florida,30.4256,-84.9772
Lake Kathryn,Florida,29.0072,-81.4905
Golden Beach,Florida,25.966,-80.121
Jupiter Island,Florida,27.0451,-80.1101
Black Hammock,Florida,28.7107,-81.1801
Gun Club Estates,Florida,26.6753,-80.108
DeLand Southwest,Florida,29.0077,-81.3113
Pomona Park,Florida,29.5015,-81.5936
Coleman,Florida,28.8013,-82.0699
Garden Grove,Florida,28.4716,-82.4348
Panacea,Florida,30.0282,-84.3936
Lake Mack-Forest Hills,Florida,29.0006,-81.4239
Seville,Florida,29.3364,-81.5065
Cottondale,Florida,30.7891,-85.3643
Solana,Florida,26.9388,-82.0278
North Key Largo,Florida,25.2574,-80.3242
Medley,Florida,25.8646,-80.3516
Grand Ridge,Florida,30.7083,-85.0207
Black Diamond,Florida,28.9066,-82.4946
St. George Island,Florida,29.652,-84.8881
Jennings,Florida,30.5968,-83.107
Paxton,Florida,30.9746,-86.3099
Rio,Florida,27.2161,-80.24
Crystal Springs,Florida,28.183,-82.1539
Shalimar,Florida,30.4433,-86.583
Penney Farms,Florida,29.9807,-81.8108
Greenville,Florida,30.4667,-83.6352
Juno Ridge,Florida,26.8491,-80.062
Key Colony Beach,Florida,24.7233,-81.0215
Steinhatchee,Florida,29.6795,-83.3837
Allentown,Florida,30.7744,-87.0822
Raleigh,Florida,29.4479,-82.468
White Springs,Florida,30.3317,-82.7562
Duck Key,Florida,24.771,-80.9132
Branford,Florida,29.9619,-82.9237
Lawtey,Florida,30.0484,-82.0725
Cedar Key,Florida,29.1462,-83.0388
Welaka,Florida,29.4822,-81.6658
Vernon,Florida,30.6197,-85.7062
Hosford,Florida,30.3944,-84.8034
Wiscon,Florida,28.5409,-82.4664
East Williston,Florida,29.3883,-82.4165
Melbourne Village,Florida,28.088,-80.6652
Andrews,Florida,29.5496,-82.8884
Greenwood,Florida,30.8727,-85.1612
Ona,Florida,27.483,-81.9098
St. Lucie Village,Florida,27.4966,-80.3416
Micanopy,Florida,29.506,-82.2806
Jay,Florida,30.9504,-87.1523
Laurel Hill,Florida,30.9641,-86.4561
Bradley Junction,Florida,27.7942,-81.9784
Sea Ranch Lakes,Florida,26.2007,-80.0981
Greensboro,Florida,30.5705,-84.7324
Paradise Heights,Florida,28.6237,-81.5439
Fort White,Florida,29.9224,-82.7135
Briny Breezes,Florida,26.509,-80.0543
Hillsboro Pines,Florida,26.3253,-80.1947
Roeville,Florida,30.6836,-86.9927
Stacey Street,Florida,26.6978,-80.1239
Ponce de Leon,Florida,30.7234,-85.9374
Canal Point,Florida,26.8625,-80.6223
Avalon,Florida,30.5366,-87.1009
Spring Lake,Florida,28.4952,-82.3017
Reddick,Florida,29.3687,-82.1976
Lake Mystic,Florida,30.3906,-84.9857
Pine Lakes,Florida,28.939,-81.4308
Matlacha,Florida,26.6304,-82.0719
Wabasso,Florida,27.7478,-80.4363
Yankeetown,Florida,29.0334,-82.7326
Hampton,Florida,29.8643,-82.138
Lemon Grove,Florida,27.5765,-81.636
Bell,Florida,29.7568,-82.862
McIntosh,Florida,29.4494,-82.2211
Sopchoppy,Florida,30.0598,-84.4854
Altha,Florida,30.5722,-85.1264
Page Park,Florida,26.5782,-81.8615
Manalapan,Florida,26.562,-80.0438
Alford,Florida,30.6967,-85.3952
Ferndale,Florida,28.622,-81.7014
Glen St. Mary,Florida,30.2752,-82.1604
Orchid,Florida,27.7733,-80.4182
Jupiter Inlet Colony,Florida,26.948,-80.0755
Lake Hart,Florida,28.3851,-81.2322
Wacissa,Florida,30.3566,-83.9937
Tildenville,Florida,28.5385,-81.6026
Brownsdale,Florida,30.8859,-87.2218
Cinco Bayou,Florida,30.4223,-86.6095
Beverly Beach,Florida,29.5165,-81.1476
Everglades,Florida,25.8579,-81.3862
Pioneer,Florida,26.7258,-81.219
Lisbon,Florida,28.8823,-81.7812
Wausau,Florida,30.6333,-85.5873
La Crosse,Florida,29.8395,-82.3783
Worthington Springs,Florida,29.933,-82.4148
Fisher Island,Florida,25.7607,-80.1415
Acacia Villas,Florida,26.6457,-80.1104
Ocean Breeze,Florida,27.2411,-80.2261
Garcon Point,Florida,30.4757,-87.09
Spring Ridge,Florida,29.8218,-82.7245
Sorrento,Florida,28.8087,-81.5631
Esto,Florida,30.9819,-85.6429
Chokoloskee,Florida,25.8146,-81.3603
Gardner,Florida,27.3537,-81.7895
Goodland,Florida,25.9252,-81.648
Brooker,Florida,29.8877,-82.3327
Trilby,Florida,28.4565,-82.194
Lee,Florida,30.4115,-83.3003
Berrydale,Florida,30.8982,-87.035
St. Marks,Florida,30.1656,-84.2078
Pineland,Florida,26.6642,-82.1477
Pittman,Florida,28.9967,-81.6462
Hillcrest Heights,Florida,27.8083,-81.5695
Caryville,Florida,30.7753,-85.812
Westville,Florida,30.7697,-85.8465
Waukeenah,Florida,30.402,-83.96
Ebro,Florida,30.4369,-85.8791
Homeland,Florida,27.8181,-81.8269
Golf,Florida,26.5043,-80.1092
Floridatown,Florida,30.5828,-87.1615
Matlacha Isles-Matlacha Shores,Florida,26.634,-82.0589
Charleston Park,Florida,26.7057,-81.5807
Jacob City,Florida,30.8925,-85.4108
Glen Ridge,Florida,26.6715,-80.0753
Mulat,Florida,30.5595,-87.1297
Raiford,Florida,30.0637,-82.2391
Fort Green,Florida,27.6255,-81.9397
Munson,Florida,30.8418,-86.887
Campbellton,Florida,30.9505,-85.4025
Highland Park,Florida,27.8614,-81.5618
Windsor,Florida,27.7869,-80.4141
Limestone,Florida,27.3672,-81.9048
Noma,Florida,30.9802,-85.6223
Yeehaw Junction,Florida,27.6993,-80.8871
Aucilla,Florida,30.477,-83.7604
Okahumpka,Florida,28.7459,-81.8962
Layton,Florida,24.8246,-80.8128
Captiva,Florida,26.5205,-82.191
Horseshoe Beach,Florida,29.4499,-83.2818
Istachatta,Florida,28.6634,-82.2726
Fidelis,Florida,30.9343,-87.0246
Mount Carmel,Florida,30.9868,-87.121
Fort Green Springs,Florida,27.5876,-81.9402
Dickerson City,Florida,30.4826,-87.0651
Cloud Lake,Florida,26.6743,-80.0731
Pine Level,Florida,30.8887,-87.1687
Lloyd,Florida,30.4822,-84.0244
Otter Creek,Florida,29.3238,-82.7734
Sumatra,Florida,30.023,-84.9825
Morriston,Florida,29.2811,-82.44
Bascom,Florida,30.9278,-85.1181
Belleair Shore,Florida,27.9173,-82.8455
Aripeka,Florida,28.4308,-82.6669
Nobleton,Florida,28.6451,-82.262
Day,Florida,30.195,-83.2909
Dixonville,Florida,30.9865,-87.0416
Indian Creek,Florida,25.8783,-80.137
Altoona,Florida,28.9681,-81.6482
Cobbtown,Florida,30.8823,-87.1212
Bayport,Florida,28.5468,-82.6456
Bay Lake,Florida,28.3871,-81.5751
Lamont,Florida,30.3796,-83.8135
Pine Island,Florida,28.5727,-82.6545
Lake Buena Vista,Florida,28.379,-81.5262
Lake Harbor,Florida,26.6885,-80.8079
Lazy Lake,Florida,26.1563,-80.1452
Plantation Island,Florida,25.8475,-81.3754
Weeki Wachee,Florida,28.517,-82.5774
Marineland,Florida,29.6656,-81.2138
Lake Lindsey,Florida,28.6322,-82.3616
Atlanta,Georgia,33.7627,-84.4224
Augusta,Georgia,33.3645,-82.0708
Savannah,Georgia,32.0281,-81.1784
Columbus,Georgia,32.51,-84.8771
Gainesville,Georgia,34.2903,-83.8301
Warner Robins,Georgia,32.597,-83.6529
Macon,Georgia,32.8065,-83.6974
Athens,Georgia,33.9508,-83.3689
Sandy Springs,Georgia,33.9366,-84.3703
South Fulton,Georgia,33.6269,-84.5802
Roswell,Georgia,34.0391,-84.3513
Albany,Georgia,31.5776,-84.1762
Dalton,Georgia,34.769,-84.9712
Johns Creek,Georgia,34.0333,-84.2027
Valdosta,Georgia,30.8502,-83.2788
Alpharetta,Georgia,34.0704,-84.2739
Rome,Georgia,34.2661,-85.1862
Marietta,Georgia,33.9533,-84.5422
Cartersville,Georgia,34.1639,-84.8007
Smyrna,Georgia,33.8633,-84.5168
Brookhaven,Georgia,33.8744,-84.3314
Stonecrest,Georgia,33.6842,-84.1372
Brunswick,Georgia,31.145,-81.474
Hinesville,Georgia,31.8247,-81.6135
Dunwoody,Georgia,33.9418,-84.3122
Winder,Georgia,33.9917,-83.7218
Carrollton,Georgia,33.5817,-85.0837
Peachtree Corners,Georgia,33.967,-84.2319
Statesboro,Georgia,32.4376,-81.775
Newnan,Georgia,33.3766,-84.7761
Mableton,Georgia,33.8132,-84.5656
Milton,Georgia,34.1353,-84.3138
St. Marys,Georgia,30.7567,-81.5722
Evans,Georgia,33.5619,-82.1351
Tucker,Georgia,33.8436,-84.2021
Peachtree City,Georgia,33.3943,-84.5712
LaGrange,Georgia,33.0274,-85.0384
East Point,Georgia,33.6696,-84.4701
Martinez,Georgia,33.5209,-82.0985
Calhoun,Georgia,34.4918,-84.9391
Kennesaw,Georgia,34.026,-84.6177
Douglasville,Georgia,33.7384,-84.7065
Woodstock,Georgia,34.1026,-84.509
Redan,Georgia,33.7394,-84.1644
Milledgeville,Georgia,33.0874,-83.2414
Lawrenceville,Georgia,33.9523,-83.9931
Canton,Georgia,34.2467,-84.49
Chamblee,Georgia,33.8842,-84.3008
Stockbridge,Georgia,33.5253,-84.2294
Duluth,Georgia,34.0053,-84.1492
McDonough,Georgia,33.4399,-84.1509
Decatur,Georgia,33.7711,-84.2968
Pooler,Georgia,32.1043,-81.2568
Sugar Hill,Georgia,34.1081,-84.056
Tifton,Georgia,31.4625,-83.5205
Thomasville,Georgia,30.8394,-83.9782
Candler-McAfee,Georgia,33.7267,-84.2723
Waycross,Georgia,31.2108,-82.3579
Acworth,Georgia,34.0566,-84.6715
Griffin,Georgia,33.2418,-84.2747
Union City,Georgia,33.5941,-84.5629
Cornelia,Georgia,34.517,-83.531
Suwanee,Georgia,34.0506,-84.0687
Dublin,Georgia,32.5359,-82.928
Snellville,Georgia,33.8563,-84.0038
Forest Park,Georgia,33.6209,-84.359
Moultrie,Georgia,31.1591,-83.7708
Lithia Springs,Georgia,33.781,-84.6485
North Druid Hills,Georgia,33.8186,-84.3254
Fayetteville,Georgia,33.45,-84.4709
Kingsland,Georgia,30.8194,-81.7217
Perry,Georgia,32.4719,-83.7282
Americus,Georgia,32.0736,-84.2249
Fairburn,Georgia,33.5496,-84.5914
North Decatur,Georgia,33.8073,-84.2889
Norcross,Georgia,33.9379,-84.2065
Monroe,Georgia,33.799,-83.716
Conyers,Georgia,33.6645,-83.9966
Villa Rica,Georgia,33.7305,-84.917
Wilmington Island,Georgia,32.0036,-80.9752
Powder Springs,Georgia,33.8659,-84.6838
Riverdale,Georgia,33.564,-84.4103
Buford,Georgia,34.1185,-83.9916
Holly Springs,Georgia,34.1685,-84.4845
Belvedere Park,Georgia,33.7488,-84.2598
College Park,Georgia,33.6363,-84.464
Grovetown,Georgia,33.4504,-82.2073
St. Simons,Georgia,31.1774,-81.3857
Douglas,Georgia,31.5065,-82.8543
Covington,Georgia,33.6049,-83.8465
Rincon,Georgia,32.2947,-81.2353
Dallas,Georgia,33.9153,-84.8416
Richmond Hill,Georgia,31.9013,-81.3125
Thomaston,Georgia,32.8908,-84.3271
Mountain Park,Georgia,33.8458,-84.1313
Vidalia,Georgia,32.2125,-82.4019
Jefferson,Georgia,34.1373,-83.6021
Braselton,Georgia,34.1088,-83.8128
Georgetown,Georgia,31.9849,-81.226
Vinings,Georgia,33.8608,-84.4686
Loganville,Georgia,33.8353,-83.8957
Cedartown,Georgia,34.0223,-85.2479
Lilburn,Georgia,33.8887,-84.1379
Clarkston,Georgia,33.8117,-84.2404
Jesup,Georgia,31.5992,-81.8895
Bainbridge,Georgia,30.9046,-84.5727
Folkston,Georgia,30.8393,-82.0073
Cordele,Georgia,31.9563,-83.7694
Scottdale,Georgia,33.795,-84.2634
Fitzgerald,Georgia,31.7135,-83.2515
Cusseta,Georgia,32.347,-84.787
Panthersville,Georgia,33.7059,-84.2764
Toccoa,Georgia,34.5807,-83.3256
Summerville,Georgia,34.4787,-85.3491
Doraville,Georgia,33.9072,-84.2711
Fort Oglethorpe,Georgia,34.9319,-85.246
Fort Valley,Georgia,32.552,-83.8819
Fort Stewart,Georgia,31.8818,-81.6105
Port Wentworth,Georgia,32.1942,-81.1984
Fair Oaks,Georgia,33.9192,-84.5444
Cairo,Georgia,30.8791,-84.205
Skidaway Island,Georgia,31.9372,-81.0449
Gresham Park,Georgia,33.7053,-84.3155
Garden City,Georgia,32.0868,-81.1773
Druid Hills,Georgia,33.7842,-84.3273
Flowery Branch,Georgia,34.1713,-83.9142
McRae-Helena,Georgia,32.0635,-82.8968
Locust Grove,Georgia,33.3442,-84.1071
Thomson,Georgia,33.4666,-82.4992
Irondale,Georgia,33.4773,-84.36
Country Club Estates,Georgia,31.2113,-81.4622
Hampton,Georgia,33.3835,-84.2855
Rockmart,Georgia,34.0103,-85.0441
Centerville,Georgia,32.6342,-83.6853
Swainsboro,Georgia,32.5866,-82.3345
Auburn,Georgia,34.0157,-83.8319
LaFayette,Georgia,34.7088,-85.2815
Tyrone,Georgia,33.4753,-84.5941
Dock Junction,Georgia,31.2031,-81.5156
Dahlonega,Georgia,34.5309,-83.9804
Morrow,Georgia,33.5816,-84.3392
Commerce,Georgia,34.2133,-83.473
Austell,Georgia,33.82,-84.645
Barnesville,Georgia,33.0509,-84.1527
Adel,Georgia,31.1272,-83.4232
Bremen,Georgia,33.7085,-85.1495
Whitemarsh Island,Georgia,32.0304,-81.0109
Lovejoy,Georgia,33.4426,-84.3176
Eatonton,Georgia,33.3258,-83.3886
Sandersville,Georgia,32.9827,-82.8089
Cumming,Georgia,34.2064,-84.1337
Fairview,Georgia,34.9296,-85.294
Hapeville,Georgia,33.6609,-84.4093
Camilla,Georgia,31.2337,-84.2089
Jasper,Georgia,34.471,-84.4496
Dacula,Georgia,33.9816,-83.8951
Stone Mountain,Georgia,33.8034,-84.1724
Sylvester,Georgia,31.53,-83.8338
Eastman,Georgia,32.1973,-83.1714
Cochran,Georgia,32.3875,-83.3523
Montezuma,Georgia,32.2997,-84.0246
Hartwell,Georgia,34.3496,-82.9289
Conley,Georgia,33.6398,-84.3376
Wrightsville,Georgia,32.7265,-82.7197
Lake Park,Georgia,30.6852,-83.1875
Baxley,Georgia,31.7643,-82.3508
Elberton,Georgia,34.1064,-82.8705
Waynesboro,Georgia,33.0909,-82.0146
Jackson,Georgia,33.292,-83.9678
Cleveland,Georgia,34.5971,-83.7621
Hawkinsville,Georgia,32.2964,-83.4814
Forsyth,Georgia,33.0347,-83.9381
Byron,Georgia,32.6474,-83.7541
Springfield,Georgia,32.3634,-81.3029
Lakeview,Georgia,34.9777,-85.2539
Glennville,Georgia,31.9382,-81.9305
Adairsville,Georgia,34.3708,-84.9211
Jonesboro,Georgia,33.5212,-84.3541
Palmetto,Georgia,33.5311,-84.6677
Nashville,Georgia,31.2051,-83.2486
Temple,Georgia,33.7342,-85.0289
Lindale,Georgia,34.1884,-85.1808
Madison,Georgia,33.579,-83.4758
Montgomery,Georgia,31.9438,-81.1081
Blakely,Georgia,31.3827,-84.9228
Gray,Georgia,33.002,-83.5373
Social Circle,Georgia,33.6505,-83.7116
Hazlehurst,Georgia,31.8651,-82.5994
Grayson,Georgia,33.89,-83.9574
Senoia,Georgia,33.3082,-84.5546
Euharlee,Georgia,34.1441,-84.9327
Chatsworth,Georgia,34.7808,-84.7835
Nelson,Georgia,34.379,-84.3707
Lyons,Georgia,32.2062,-82.3215
Hiram,Georgia,33.8771,-84.771
Oakwood,Georgia,34.2237,-83.8849
Dawson,Georgia,31.7721,-84.4437
Walthourville,Georgia,31.7716,-81.6216
Rossville,Georgia,34.9747,-85.2898
Ashburn,Georgia,31.7095,-83.6528
Manchester,Georgia,32.8566,-84.6329
Blackshear,Georgia,31.2954,-82.2453
Washington,Georgia,33.7355,-82.7427
Hephzibah,Georgia,33.2906,-82.0994
Metter,Georgia,32.3958,-82.0621
Leesburg,Georgia,31.7325,-84.1687
West Point,Georgia,32.8937,-85.1453
Ocilla,Georgia,31.5987,-83.2499
Ellijay,Georgia,34.6913,-84.484
Quitman,Georgia,30.7849,-83.5603
Ringgold,Georgia,34.9137,-85.1216
Clayton,Georgia,34.8775,-83.4027
Bonanza,Georgia,33.4589,-84.3379
Darien,Georgia,31.3568,-81.4315
Vienna,Georgia,32.0925,-83.7864
Unadilla,Georgia,32.2583,-83.7356
Pelham,Georgia,31.1267,-84.1514
Hannahs Mill,Georgia,32.9369,-84.3405
Harlem,Georgia,33.4262,-82.3129
Claxton,Georgia,32.1613,-81.9094
Cuthbert,Georgia,31.7713,-84.794
Baldwin,Georgia,34.4864,-83.5494
Alma,Georgia,31.5432,-82.4745
Experiment,Georgia,33.2789,-84.276
Nicholls,Georgia,31.5191,-82.6386
Hardwick,Georgia,33.0523,-83.244
Chattahoochee Hills,Georgia,33.5695,-84.7441
Alamo,Georgia,32.1469,-82.7798
Greensboro,Georgia,33.5678,-83.1878
Grantville,Georgia,33.2371,-84.8293
Lakeland,Georgia,31.041,-83.0748
Tybee Island,Georgia,32.01,-80.8527
Chickamauga,Georgia,34.8753,-85.2886
Dawsonville,Georgia,34.4362,-84.125
Chattanooga Valley,Georgia,34.9241,-85.3431
Tallapoosa,Georgia,33.7335,-85.2859
Sparta,Georgia,33.2767,-82.9704
Kings Bay Base,Georgia,30.7985,-81.5628
Soperton,Georgia,32.3782,-82.5944
Heron Bay,Georgia,33.3393,-84.1922
Avondale Estates,Georgia,33.7699,-84.2648
Hogansville,Georgia,33.1674,-84.9027
Hahira,Georgia,30.9941,-83.3787
Royston,Georgia,34.2859,-83.1097
Lula,Georgia,34.3956,-83.6655
Watkinsville,Georgia,33.861,-83.4072
Louisville,Georgia,32.9954,-82.4
Statham,Georgia,33.9646,-83.6024
Lake City,Georgia,33.6065,-84.3411
Millen,Georgia,32.8071,-81.9423
Monticello,Georgia,33.2955,-83.686
Bloomingdale,Georgia,32.125,-81.3077
Abbeville,Georgia,31.9925,-83.3068
Trenton,Georgia,34.8741,-85.5096
Reidsville,Georgia,32.0871,-82.1244
Pembroke,Georgia,32.1455,-81.6185
Thunderbolt,Georgia,32.0339,-81.048
Deenwood,Georgia,31.2476,-82.3677
Homerville,Georgia,31.0385,-82.742
Sylvania,Georgia,32.7465,-81.641
Donalsonville,Georgia,31.0404,-84.8792
Putney,Georgia,31.4756,-84.101
Indian Springs,Georgia,34.9606,-85.1592
Raoul,Georgia,34.4548,-83.5995
Isle of Hope,Georgia,31.9848,-81.0532
Lakeview Estates,Georgia,33.7046,-84.0367
East Dublin,Georgia,32.5468,-82.8675
Mount Vernon,Georgia,32.1836,-82.5953
Oxford,Georgia,33.6277,-83.8721
Lithonia,Georgia,33.7128,-84.106
Gumlog,Georgia,34.4952,-83.0975
Ludowici,Georgia,31.7096,-81.7457
Guyton,Georgia,32.3408,-81.4226
Henderson,Georgia,32.0103,-81.2656
Lavonia,Georgia,34.434,-83.1081
Ball Ground,Georgia,34.3426,-84.3634
Hoschton,Georgia,34.0853,-83.7593
Reed Creek,Georgia,34.4395,-82.9103
Berkeley Lake,Georgia,33.9805,-84.1839
Varnell,Georgia,34.9015,-84.9645
Demorest,Georgia,34.5648,-83.5424
Tennille,Georgia,32.936,-82.8134
Maysville,Georgia,34.2557,-83.5521
Bowdon,Georgia,33.5378,-85.2539
Midway,Georgia,31.8003,-81.419
Buena Vista,Georgia,32.3188,-84.5177
Pearson,Georgia,31.297,-82.8544
Sparks,Georgia,31.1693,-83.4405
Arcade,Georgia,34.0694,-83.5399
Davisboro,Georgia,32.9826,-82.6032
Wrens,Georgia,33.2069,-82.3878
Unionville,Georgia,31.4363,-83.5084
Union Point,Georgia,33.6177,-83.0756
Trion,Georgia,34.548,-85.3108
Shannon,Georgia,34.3406,-85.0854
Nicholson,Georgia,34.1172,-83.4289
Ellaville,Georgia,32.238,-84.3089
Wadley,Georgia,32.8663,-82.4014
Gordon,Georgia,32.8866,-83.3349
Morgan,Georgia,31.5381,-84.6033
Colquitt,Georgia,31.1741,-84.7319
Clarkesville,Georgia,34.6103,-83.5284
Brooklet,Georgia,32.3898,-81.6668
Mount Zion,Georgia,33.6409,-85.1804
Butler,Georgia,32.557,-84.2377
Warrenton,Georgia,33.4067,-82.6653
Twin City,Georgia,32.5829,-82.1575
Young Harris,Georgia,34.9349,-83.8472
Richland,Georgia,32.0885,-84.6625
Emerson,Georgia,34.1303,-84.7484
Lookout Mountain,Georgia,34.9664,-85.3622
Chester,Georgia,32.3945,-83.1551
Lincolnton,Georgia,33.7931,-82.4776
Russell,Georgia,33.9797,-83.6922
Porterdale,Georgia,33.5739,-83.894
Talahi Island,Georgia,32.0331,-80.976
Blue Ridge,Georgia,34.8666,-84.3218
Pine Mountain,Georgia,32.8522,-84.8522
Edison,Georgia,31.5608,-84.7374
East Griffin,Georgia,33.2439,-84.2318
Walnut Grove,Georgia,33.7452,-83.8512
Willacoochee,Georgia,31.3358,-83.0446
Woodbine,Georgia,30.9595,-81.7175
Enigma,Georgia,31.4076,-83.3291
Robins AFB,Georgia,32.6093,-83.5846
Aragon,Georgia,34.0459,-85.0571
Arlington,Georgia,31.4383,-84.7253
Boston,Georgia,30.792,-83.7899
Lumpkin,Georgia,32.0487,-84.7981
Mount Airy,Georgia,34.5221,-83.4977
Lumber City,Georgia,31.933,-82.6828
Winterville,Georgia,33.9666,-83.2815
Moody AFB,Georgia,30.9715,-83.1954
Omega,Georgia,31.3389,-83.5949
Zebulon,Georgia,33.0926,-84.3423
Marshallville,Georgia,32.4564,-83.9407
Homer,Georgia,34.335,-83.4987
Bogart,Georgia,33.9479,-83.5341
McCaysville,Georgia,34.9811,-84.3706
Alto,Georgia,34.4649,-83.5727
Broxton,Georgia,31.6248,-82.8877
Franklin Springs,Georgia,34.284,-83.1459
Comer,Georgia,34.0625,-83.1263
Buchanan,Georgia,33.803,-85.1803
Dutch Island,Georgia,32.0047,-81.0317
Oglethorpe,Georgia,32.2935,-84.0623
Nahunta,Georgia,31.2065,-81.9814
Hamilton,Georgia,32.7648,-84.8752
Phillipsburg,Georgia,31.4389,-83.5203
Mountain City,Georgia,34.9196,-83.3854
Rochelle,Georgia,31.9488,-83.4568
Ray City,Georgia,31.0729,-83.196
